Flashhider      10850   TACCOM Carbine Brake multi-caliber muzzle brake 5cf6935bd7f00c06585fb791
Flashhider      10500   AR-15 TAA ZK-23 5.56x45 muzzle brake    612e0e55a112697a4b3a66e7
Flashhider      5100    HK G36 5.56x45 flash hider      622f07cfae33bc505b2c4dd5
Flashhider      10000   AR-15 Nordic Components Corvette 5.56x45 compensator    5d02676dd7ad1a049e54f6dc
Flashhider      10500   AWC PSR 7.62x51 muzzle brake    612e0d3767085e45ef14057f
Flashhider      12500   AR-10 KAC QDC 7.62x51 Muzzle Brake Kit  6130c43c67085e45ef1405a1
Flashhider      22800   AR-10 Lantac Drakon 7.62x51 muzzle brake-compensator    5c878e9d2e2216000f201903
Flashhider      11315   AR-15 Vendetta Precision VP-09 Interceptor 5.56x45 muzzle brake 5a7c147ce899ef00150bd8b8
Flashhider      12300   AK Lantac Drakon 7.62x39 muzzle brake   5c878ebb2e2216001219d48a
Flashhider      12300   AR-15 Bulletec ST-6012 5.56x45 muzzle brake     5cf6937cd7f00c056c53fb39
Flashhider      16383   AR-10 Odin Works ATLAS-7 7.62x51 muzzle brake   5bbdb8bdd4351e4502011460
Flashhider      13000   AR-10 SureFire ProComp 7.62x51 muzzle brake     607ffb988900dc2d9a55b6e4
Flashhider      11000   AR-10 Keeno Arms SHREWD 7.62x51 muzzle brake    5cdd7685d7f00c000f260ed2
Flashhider      12500   AI .338 LM Tactical Muzzle Brake        62812081d23f207deb0ab216
Flashhider      6900    AR-15 SureFire SF4P FH556RC 5.56x45 flash hider 5ea172e498dacb342978818e
Flashhider      4759    M1A National Match 7.62x51 flash suppressor     5addbb6e5acfc408fb1393fd
Flashhider      10221   Mosin Rifle Witt Machine 7.62x54R muzzle brake  5bc5a35cd4351e450201232f
Comb. muzzle device     703     Glock 9x19 Lone Wolf AlphaWolf thread protector 5a6b585a8dc32e5a9c28b4f1
Comb. muzzle device     704     Glock 9x19 Double Diamond thread protector      5a6b592c8dc32e00094b97bf
Silencer        59000   HK G28 B&T QD 7.62x51 sound suppressor  6171367e1cb55961fa0fdb36
Silencer        43000   SureFire SOCOM556-MONSTER 5.56x45 sound suppressor      55d614004bdc2d86028b4568
Silencer        37742   SilencerCo Omega 45k .45 ACP sound suppressor   5fc4b9b17283c4046c5814d7
Silencer        30688   SR-1MP 9x21 sound suppressor    5a27b6bec4a282000e496f78
Silencer        23400   SR-2M 9x21 sound suppressor (SV-1381)   62e2a7138e1ac9380579c122
Silencer        25029   Rotor 43 .366 TKM muzzle brake-compensator      5a9fbb74a2750c0032157181
Silencer        52790   HK MP7 B&T Rotex 2 4.6x30 sound suppressor      5ba26ae8d4351e00367f9bdb
Silencer        104000  AI .338 LM Tactical Sound Moderator     62811fa609427b40ab14e765
Silencer        47712   KAC QDSS NT-4 5.56x45 sound suppressor (Black)  57da93632459771cb65bf83f
Silencer        33000   VPO-101 "Vepr-Hunter" Rotor 43 7.62x51 muzzle brake-compensator 5f63407e1b231926f2329f15
Silencer        62000   Thunder Beast Arms Ultra 5 sound suppressor     5d44064fa4b9361e4f6eb8b5
Silencer        41889   AK-74 TGP-A 5.45x39 sound suppressor    564caa3d4bdc2d17108b458e
Silencer        54520   SIG Sauer SRD762-QD 7.62x51 sound suppressor    5fbe760793164a5b6278efc8
Silencer        42965   Rotor 43 5.56x45 muzzle brake-compensator       5a9fbb84a2750c00137fa685
Silencer        39372   AK-74 Hexagon 5.45x39 sound suppressor  593d493f86f7745e6b2ceb22
Silencer        28600   SIG Sauer SRD9 9x19 sound suppressor    5c6165902e22160010261b28
Silencer        39742   SilencerCo Osprey 9 9x19 sound suppressor       5a32a064c4a28200741e22de
Silencer        67325   AAC 762-SDN-6 multi-caliber sound suppressor    5a34fe59c4a282000b1521a2
Silencer        41253   Mosin Rifle Bramit 7.62x54R sound suppressor    5b86a0e586f7745b600ccb23
Silencer        46200   Rotor 43 7.62x54R muzzle brake-compensator      5e01ea19e9dc277128008c0b
Silencer        21503   MPX-SD 9x19 integrated sound suppressor 58aeac1b86f77457c419f475
Silencer        31000   PL-15 9x19 sound suppressor     602a97060ddce744014caf6f
Silencer        62325   SilencerCo Saker ASR 556 5.56x45 sound suppressor       60926df0132d4d12c81fd9df
Silencer        22507   VSS 9x39 integral barrel-suppressor     57838c962459774a1651ec63
Silencer        51714   AK Hexagon DTKP MK.2 7.62x39 sound suppressor   5e208b9842457a4a7a33d074
Silencer        9730    PB 9x18PM sound suppressor      56e05b06d2720bb2668b4586
Silencer        26709   HK MP5SD 9x19 sound suppressor  5926d33d86f77410de68ebc0
Silencer        14681   PP-91-01 "Kedr-B" 9x18PM sound suppressor       57f3c8cc2459773ec4480328
Silencer        51000   Daniel Defense WAVE QD sound suppressor 5cff9e84d7ad1a049e54ed55
Silencer        37940   Gemtech SFN-57 5.7x28 sound suppressor  5d3ef698a4b9361182109872
Silencer        14904   TT 7.62x25 makeshift sound suppressor   571a28e524597720b4066567
Silencer        63450   FN P90 Attenuator 5.7x28 sound suppressor       5cebec00d7f00c065c53522a
Silencer        52020   SIG Sauer SRD762Ti 7.62x51 sound suppressor     5fbe7618d6fa9c00c571bb6c
Silencer        21793   Rotor 43 9x19 muzzle brake-compensator  5a9fb739a2750c003215717f
Silencer        6423    APB 9x18PM sound suppressor     5abcc328d8ce8700194394f3
Silencer        36659   Alpha Dog Alpha 9 9x19 sound suppressor 5a33a8ebc4a282000c5a950d
Silencer        43500   KAC PRS/QDC 7.62x51 sound suppressor    5dfa3d2b0dee1b22f862eade
Silencer        48176   AKM PBS-1 7.62x39 sound suppressor      5a0d63621526d8dba31fe3bf
Silencer        77000   AR-15 Griffin Armament M4SD-K 5.56x45 sound suppressor  638612b607dfed1ccb7206ba
Silencer        48520   Gemtech ONE multi-caliber sound suppressor      5c7955c22e221644f31bfd5e
Silencer        60000   AWC Thor PSR XL multi-caliber sound suppressor  63877c99e785640d436458ea
Silencer        32940   AAC Illusion 9 9x19 sound suppressor    5c7e8fab2e22165df16b889b
Silencer        23346   AS VAL 9x39 integral barrel-suppressor  57c44dd02459772d2e0ae249
Silencer        69600   SilencerCo Hybrid 46 multi-caliber sound suppressor     59bffbb386f77435b379b9c2
Silencer        42714   AKM Hexagon 7.62x39 sound suppressor    593d489686f7745c6255d58a
Silencer        25400   MP9 9x19 sound suppressor       5de8f2d5b74cd90030650c72
Silencer        36742   SV-98 7.62x54R sound suppressor 5c4eecc32e221602b412b440
Silencer        59000   Steyr AUG Ase Utra S Series SL7i 5.56x45 sound suppressor       634eba08f69c710e0108d386
Silencer        44100   Rotor 43 7.62x39 muzzle brake-compensator       5a9fbacda2750c00141e080f
Silencer        20343   PP-19-01 "Vityaz" 9x19 sound suppressor 59bfc5c886f7743bf6794e62
Silencer        35889   ASh-12 12.7x55 sound suppressor 5caf187cae92157c28402e43
Silencer        23038   Hexagon 12K 12ga sound suppressor       59c0ec5b86f77435b128bfca
Silencer        43874   SKS Hexagon 7.62x39 sound suppressor    593d490386f7745ee97a1555
Silencer        45247   KAC QDSS NT-4 5.56x45 sound suppressor (FDE)    57dbb57e2459774673234890
Silencer        49500   SureFire SOCOM556-RC2 5.56x45 sound suppressor  5ea17bbc09aa976f2e7a51cd
Silencer        48413   AKM Zenit DTK-4M 7.62x39 sound suppressor       59fb257e86f7742981561852
Silencer        44056   Glock 9x19 Fischer Development FD917 sound suppressor   5a7ad74e51dfba0015068f45
Silencer        35650   SilencerCo Salvo 12 12ga sound suppressor       5b363dd25acfc4001a598fd2
Silencer        41742   HK UMP B&T OEM .45 ACP sound suppressor 6130c4d51cb55961fa0fd49f
Silencer        32991   AKS-74U PBS-4 5.45x39 sound suppressor  57ffb0e42459777d047111c5
Silencer        71000   KAC QDC 5.56x45 sound suppressor        626673016f1edc06f30cf6d5
Silencer        42965   Steyr AUG Relfex T4AUG Ranger 5.56x45 sound suppressor  630f2982cdb9e392db0cbcc7
Silencer        95000   AK-74 Hexagon Wafflemaker 5.45x39 sound suppressor      615d8f8567085e45ef1409ca
Silencer        58000   SureFire SOCOM556-MINI MONSTER 5.56x45 sound suppressor 55d6190f4bdc2d87028b4567
Assault scope   9000    Steyr AUG A3 M1 1.5x optic sight        62ebd290c427473eff0baafb
Assault scope   6500    Steyr AUG A1 STG77 1.5x optic sight     62ea7c793043d74a0306e19f
Assault scope   32963   ELCAN SpecterDR 1x/4x scope     57ac965c24597706be5f975c
Assault scope   38000   ELCAN SpecterDR 1x/4x scope (FDE)       57aca93d2459771f2c7e26db
Assault scope   42902   Leupold Mark 4 HAMR 4x24 DeltaPoint hybrid assault scope        544a3a774bdc2d3a388b4567
Assault scope   37000   Monstrum Tactical Compact Prism Scope 2x32      5d2dc3e548f035404a1a4798
Assault scope   42728   SIG Sauer BRAVO4 4x30 scope     57adff4f24597737f373b6e6
Assault scope   29784   SwampFox Trihawk Prism Scope 3x30       626bb8532c923541184624b4
Assault scope   38120   Valday PS-320 1/6x scope        5c0517910db83400232ffee5
Assault scope   17500   Primary Arms Compact Prism scope 2.5x   5c1cdd512e22161b267d91ae
Assault scope   27663   Trijicon ACOG TA01NSN 4x32 scope (Black)        5c05293e0db83400232fff80
Assault scope   26885   Trijicon ACOG TA01NSN 4x32 scope (Tan)  5c052a900db834001a66acbd
Assault scope   23476   Trijicon ACOG TA11D 3.5x35 scope        59db7e1086f77448be30ddf3
Assault scope   9500    HK G36 Hensoldt HKV 3x carry handle     622b4d7df9cfc87d675d2ded
Assault scope   8500    HK G36 Hensoldt HKV ZF 1.5x carry handle        622b4f54dc8dcc0ba8742f85
Reflex sight    13225   Valday Krechet reflex sight     609a63b6e2ff132951242d09
Reflex sight    25000   Aimpoint PRO reflex sight       61659f79d92c473c770213ee
Reflex sight    29600   Aimpoint CompM4 reflex sight    5c7d55de2e221644f31bff68
Reflex sight    15155   OKP-7 reflex sight (Dovetail)   57486e672459770abd687134
Reflex sight    21000   Milkor M2A1 grenade launcher reflex sight       6284bd5f95250a29bc628a30
Reflex sight    12767   OKP-7 reflex sight      570fd79bd2720bc7458b4583
Reflex sight    26250   EOTech EXPS3 holographic sight (Tan)    558022b54bdc2dac148b458d
Reflex sight    8000    Hensoldt RV red dot sight       622efbcb99f4ea1a4d6c9a15
Reflex sight    15500   FN P90 Ring Sight reflex sight  5cebec38d7f00c00110a652a
Reflex sight    51200   EOTech HHS-1 hybrid sight       5c07dd120db834001c39092d
Reflex sight    19985   EOTech XPS3-0 holographic sight 58491f3324597764bc48fa02
Reflex sight    23019   EOTech XPS3-2 holographic sight 584924ec24597768f12ae244
Reflex sight    9352    Axion Kobra EKP-8-02 reflex sight (Dovetail)    5947db3f86f77447880cf76f
Reflex sight    8767    VOMZ Pilad TargetRing reflex sight      609b9e31506cf869cf3eaf41
Reflex sight    19377   EOTech 553 holographic sight    570fd6c2d2720bc6458b457f
Reflex sight    10000   Walther MRS reflex sight        570fd721d2720bc5458b4596
Reflex sight    14896   Holosun HS401G5 reflex sight    5b30b0dc5acfc400153b7124
Reflex sight    12200   Leapers UTG reflex sight        6165ac8c290d254f5e6b2f6c
Reflex sight    28900   SIG Sauer ROMEO8T reflex sight  60a23797a37c940de7062d02
Reflex sight    19225   Valday PK-120 (1P87) holographic sight  5c0505e00db834001b735073
Reflex sight    14000   Axion Kobra EKP-8-18 reflex sight       591c4efa86f7741030027726
Reflex sight    11000   VOMZ Pilad P1x42 Weaver reflex sight    584984812459776a704a82a6
Reflex sight    12500   SR-2M KP-SR2 reflex sight       62ff9920fe938a24c90c10d2
Reflex sight    61200   EOTech HHS-1 hybrid sight (Tan) 5c0a2cec0db834001b7ce47d
Reflex sight    25847   Vortex Razor AMG UH-1 holographic sight 59f9d81586f7744c7506ee62
Reflex sight    7000    NPZ PK1 "Obzor" reflex sight    618a5d5852ecee1505530b2a
Reflex sight    22900   Trijicon SRS-02 reflex sight    5d2da1e948f035477b1ce2ba
Reflex sight    5100    BelOMO PK-AA dovetail reflex sight      6113d6c3290d254f5e6b27db
Compact reflex sight    8000    BelOMO PK-06 reflex sight       57ae0171245977343c27bfcf
Compact reflex sight    19100   Aimpoint ACRO P-1 reflex sight  616442e4faa1272e43152193
Compact reflex sight    22100   Aimpoint Micro H-2 reflex sight 61657230d92c473c770213d7
Compact reflex sight    28344   Aimpoint Micro T-1 reflex sight 58d399e486f77442e0016fe7
Compact reflex sight    16509   Burris FastFire 3 reflex sight  577d141e24597739c5255e01
Compact reflex sight    18157   Leupold DeltaPoint Reflex Sight 58d268fc86f774111273f8c2
Compact reflex sight    21305   SIG Sauer ROMEO4 reflex sight   5b3116595acfc40019476364
Compact reflex sight    22215   Trijicon RMR reflex sight       5a32aa8bc4a2826c6e06d737
Ironsight       750     M45A1 Novak Lomount front sight 5f3e78a7fbf956000b716b8e
Ironsight       800     M45A1 Novak Lomount rear sight  5f3e7897ddc4f03b010e204a
Scope   14468   VOMZ Pilad 4x32 24.5mm riflescope       5dff772da3651922b360bf91
Scope   31468   Burris FullField TAC30 1-4x24 30mm riflescope   5b2388675acfc4771e1be0be
Scope   44344   EOTech Vudu 1-6x24 30mm riflescope      5b3b99475acfc432ff4dcbee
Scope   58580   Leupold Mark 4 LR 6.5-20x50 30mm riflescope     5a37cb10c4a282329a73b4e7
Scope   41616   March Tactical 3-24x42 FFP 30mm riflescope      57c5ac0824597754771e88a9
Scope   72000   Vortex Razor HD Gen.2 1-6x24 30mm riflescope    618ba27d9008e4636a67f61d
Scope   55784   Hensoldt FF 4-16x56 34mm riflescope     56ea70acd2720b844b8b4594
Scope   87797   Nightforce ATACR 7-35x56 34mm riflescope        5aa66be6e5b5b0214e506e97
Scope   95000   Schmidt & Bender PM II 5-25x56 34mm riflescope  62850c28da09541f43158cca
Scope   609     PAG-17 scope    5d53f4b7a4b936793d58c780
Scope   51344   NcSTAR ADO P4 Sniper 3-9x42 riflescope  5dfe6104585a0c3e995c7b82
Scope   609     Nightforce NXS 2.5-10x24 scope  544a3d0a4bdc2d1b388b4567
Scope   22200   KMZ 1P59 3-10x riflescope       5d0a3a58d7ad1a669c15ca14
Scope   25200   KMZ 1P69 3-10x riflescope       5d0a3e8cd7ad1a6f6a3d35bd
Scope   20500   NPZ 1P78-1 2.8x scope   618a75f0bd321d49084cd399
Scope   12335   PU 3.5x riflescope      5b3f7c1c5acfc40dc5296b1d
Scope   19784   BelOMO PSO-1M2-1 4x24 scope     576fd4ec2459777f0b518431
Scope   18784   BelOMO PSO-1M2 4x24 scope       5c82343a2e221644f31c0611
Scope   14500   NPZ USP-1 "Tyulpan" 4x scope    5cf638cbd7f00c06595bc936
Scope   17784   BelOMO PSO-1 4x24 scope 5c82342f2e221644f31c060e
Scope   50500   Schmidt & Bender PM II 1-8x24 30mm riflescope   617151c1d92c473c770214ab
Scope   65000   Schmidt & Bender PM II 3-12x50 34mm riflescope  61714eec290d254f5e6b2ffc
NightVision     28000   PNV-10T Night Vision Goggles    5c0696830db834001d23f5da
NightVision     74800   Armasight N-15 Night Vision Goggles     5c066e3a0db834001b7353f0
NightVision     91951   AN/PVS-14 Night Vision Monocular        57235b6f24597759bf5a30f1
NightVision     145004  GPNVG-18 Night Vision goggles   5c0558060db834001b735271
ThermalVision   480000  T-7 Thermal Goggles with a Night Vision mount   5c110624d174af029e69734c
Special scope   144794  FLIR RS-32 2.25-9x 35mm 60Hz thermal riflescope 5d1b5e94d7ad1a2b865a96b0
Special scope   75794   Torrey Pines Logic T12W 30Hz thermal reflex sight       609bab8b455afd752b2e6138
Special scope   46950   Armasight Vulcan MG 3.5x Bravo night vision scope       5b3b6e495acfc4330140bd88
Special scope   355794  Trijicon REAP-IR thermal scope  5a1eaa87fcdbcb001865f75e
Special scope   13732   NSPU-M night vision scope       5a7c74b3e899ef0014332c29
Special scope   49137   MP-155 Ultima thermal camera    606f2696f2cb2e02a42aceb1
Comb. tact. device      15083   Glock GTL 21 tactical flashlight with laser     5a800961159bd4315e3a1657
Comb. tact. device      12531   Holosun LS321 Tactical device   57fd23e32459772d0805bcf1
Comb. tact. device      19137   AN/PEQ-15 tactical device       544909bb4bdc2d6f028b4577
Comb. tact. device      10258   AN/PEQ-2 tactical device        5d10b49bd7ad1a1a560708b0
Comb. tact. device      16258   LA-5B/PEQ tactical device       5c06595c0db834001a66af6c
Comb. tact. device      13258   Insight WMX200 tactical flashlight      626becf9582c3e319310b837
Comb. tact. device      4100    NcSTAR Tactical blue laser LAM-module   5cc9c20cd7f00c001336c65d
Comb. tact. device      8246    Olight Baldr Pro tactical flashlight with laser 6272370ee4013c5d7e31f418
Comb. tact. device      8646    Olight Baldr Pro tactical flashlight with laser (Tan)   6272379924e29f06af4d5ecb
Comb. tact. device      13500   Steiner DBAL-PL tactical device 5d2369418abbc306c62e0c80
Comb. tact. device      20907   Steiner LAS/TAC 2 tactical flashlight   5b07dd285acfc4001754240d
Comb. tact. device      11200   SureFire X400 Ultra tactical flashlight with laser      56def37dd2720bec348b456a
Comb. tact. device      16844   SureFire XC1 tactical flashlight        5a7b483fe899ef0016170d15
Comb. tact. device      22000   Wilcox RAPTAR ES Tactical Rangefinder   61605d88ffa6e502ac5e7eeb
Comb. tact. device      17919   Zenit Klesch-2IKS IR illuminator with laser     5a5f1ce64f39f90b401987bc
Comb. tact. device      15676   Zenit Klesch-2P flashlight with laser   560d657b4bdc2da74d8b4572
Comb. tact. device      11399   Zenit Klesch-2U tactical flashlight     5b3a337e5acfc4704b4a19a0
Comb. tact. device      17050   Zenit Perst-3 tactical device   5c5952732e2216398b5abda2
Comb. tact. device      4600    TT DLP Tactical Precision LAM-module    5c079ed60db834001a66b372
Assault carbine 38978   Molot VPO-101 "Vepr-Hunter" 7.62x51 carbine     5c501a4d2e221602b412b540
Assault carbine 58147   AS VAL 9x39 special assault rifle       57c44b372459772d2b39b8ce
Assault carbine 19331   Simonov SKS 7.62x39 carbine     574d967124597745970e7c94
Assault carbine 21814   Simonov OP-SKS 7.62x39 carbine (Hunting Rifle Version)  587e02ff24597743df3deaeb
Assault rifle   31000   SAG AK-545 Short 5.45x39 carbine        628b9c37a733087d0d7fe84b
Assault rifle   28972   Kalashnikov AKMSN 7.62x39 assault rifle 5abcbc27d8ce8700182eceeb
Assault rifle   17000   FN SCAR-L 5.56x45 assault rifle 6184055050224f204c1da540
Assault rifle   18000   FN SCAR-L 5.56x45 assault rifle (FDE)   618428466ef05c2ce828f218
Assault rifle   6300    ADAR 2-15 5.56x45 carbine       5c07c60e0db834002330051f
Assault rifle   19345   Kalashnikov AKS-74UN 5.45x39 assault rifle      583990e32459771419544dd2
Assault rifle   34311   Kalashnikov AK-103 7.62x39 assault rifle        5ac66d2e5acfc43b321d4b53
Assault rifle   28300   SAG AK-545 5.45x39 carbine      628b5638ad252a16da6dd245
Assault rifle   23660   Kalashnikov AKS-74 5.45x39 assault rifle        5bf3e0490db83400196199af
Assault rifle   31093   DS Arms SA-58 7.62x51 assault rifle     5b0bbe4e5acfc40dc528a72d
Assault rifle   25197   CMMG Mk47 Mutant 7.62x39 assault rifle  606587252535c57a13424cfd
Assault rifle   21746   Kalashnikov AKS-74UB 5.45x39 assault rifle      5839a40f24597726f856b511
Assault rifle   63230   Desert Tech MDR 7.62x51 assault rifle   5dcbd56fdbd3d91b3e5468d5
Assault rifle   13000   HK G36 5.56x45 assault rifle    623063e994fc3f7b302a9696
Assault rifle   13643   Kalashnikov AKS-74U 5.45x39 assault rifle       57dc2fa62459775949412633
Assault rifle   31000   Steyr AUG A3 5.56x45 assault rifle      63171672192e68c5460cebc5
Assault rifle   39912   Kalashnikov AK-104 7.62x39 assault rifle        5ac66d725acfc43b321d4b60
Assault rifle   45230   Desert Tech MDR 5.56x45 assault rifle   5c488a752e221602b412af63
Assault rifle   93800   ASh-12 12.7x55 assault rifle    5cadfbf7ae92152ac412eeef
Assault rifle   21800   HK 416A5 5.56x45 assault rifle  5bb2475ed4351e00853264e3
Assault rifle   29513   Kalashnikov AKM 7.62x39 assault rifle   59d6088586f774275f37482f
Assault rifle   23147   Kalashnikov AK-74N 5.45x39 assault rifle        5644bd2b4bdc2d3b4c8b4572
Assault rifle   21300   SIG MCX .300 Blackout assault rifle     5fbcc1d9016cce60e8341ab3
Assault rifle   35663   Kalashnikov AK-101 5.56x45 assault rifle        5ac66cb05acfc40198510a10
Assault rifle   34003   Kalashnikov AKMN 7.62x39 assault rifle  5a0ec13bfcdbcb00165aa685
Assault rifle   24400   FN SCAR-H 7.62x51 assault rifle 6183afd850224f204c1da514
Assault rifle   3580    Master Hand     5ae083b25acfc4001a5fc702
Assault rifle   25800   FN SCAR-H 7.62x51 assault rifle (FDE)   6165ac306ef05c2ce828ef74
Assault rifle   27871   Kalashnikov AKMS 7.62x39 assault rifle  59ff346386f77477562ff5e2
Assault rifle   26230   Steyr AUG A1 5.56x45 assault rifle      62e7c4fba689e8c9c50dfc38
Assault rifle   21750   Kalashnikov AK-74 5.45x39 assault rifle 5bf3e03b0db834001d2c4a9c
Assault rifle   18397   Colt M4A1 5.56x45 assault rifle 5447a9cd4bdc2dbd208b4567
Assault rifle   30862   Kalashnikov AK-105 5.45x39 assault rifle        5ac66d9b5acfc4001633997a
Assault rifle   26181   Kalashnikov AK-74M 5.45x39 assault rifle        5ac4cd105acfc40016339859
Assault rifle   51648   Kalashnikov AK-102 5.56x45 assault rifle        5ac66d015acfc400180ae6e4
Assault rifle   25490   Kalashnikov AKS-74N 5.45x39 assault rifle       5ab8e9fcd8ce870019439434
Assault rifle   21585   Molot VPO-209 .366 TKM carbine  59e6687d86f77411d949b251
Assault rifle   24397   Lone Star TX-15 DML 5.56x45 carbine     5d43021ca4b9362eab4b5e25
Assault rifle   18978   Molot VPO-136 "Vepr-KM" 7.62x39 carbine 59e6152586f77473dc057aa1
Assault rifle   45000   Rifle Dynamics RD-704 7.62x39 assault rifle     628a60ae6b1d481ff772e9c8
Grenade launcher        110000  FN40GL Mk2 40mm grenade launcher        5e81ebcd8e146c7080625e15
Grenade launcher        9878    ZiD SP-81 26x75 signal pistol   620109578d82e67e7911abf2
Grenade launcher        5732    RSP-30 reactive signal cartridge (Green)        6217726288ed9f0845317459
Grenade launcher        30000   RSP-30 reactive signal cartridge (Red)  62178c4d4ecf221597654e3d
Grenade launcher        10000   ROP-30 reactive flare cartridge (White) 62178be9d0050232da3485d9
Grenade launcher        2152    RSP-30 reactive signal cartridge (Yellow)       624c0b3340357b5f566e8766
Machinegun      22360   RPK-16 5.45x39 light machine gun        5beed0f50db834001c062b12
Marksman rifle  30500   HK G28 7.62x51 marksman rifle   6176aca650224f204c1da3fb
Marksman rifle  24605   Knight's Armament Company SR-25 7.62x51 marksman rifle  5df8ce05b11454561e39243b
Marksman rifle  30264   Springfield Armory M1A 7.62x51 rifle    5aafa857e5b5b00018480968
Marksman rifle  64400   SWORD International Mk-18 .338 LM marksman rifle        5fc22d7c187fea44d52eda44
Marksman rifle  54336   VSS Vintorez 9x39 special sniper rifle  57838ad32459774a17445cd2
Marksman rifle  42800   SVDS 7.62x54R sniper rifle      5c46fbd72e2216398b5a8c9c
Marksman rifle  41605   Remington R11 RSASS 7.62x51 marksman rifle      5a367e5dc4a282000e49738f
Marksman rifle  23300   Kel-Tec RFB 7.62x51 rifle       5f2a9575926fd9352339381f
Handgun 6238    SIG P226R 9x19 pistol   56d59856d2720bd8418b456a
Handgun 5097    Makarov PM 9x18PM pistol        5448bd6b4bdc2dfc2f8b4569
Handgun 6608    Glock 17 9x19 pistol    5a7ae0c351dfba0017554310
Handgun 4800    Beretta M9A3 9x19 pistol        5cadc190ae921500103bb3b6
Handgun 11498   PB 9x18PM silenced pistol       56e0598dd2720bb5668b45a6
Handgun 11600   Stechkin APS 9x18PM machine pistol      5a17f98cfcdbcb0980087290
Handgun 14238   FN Five-seveN MK2 5.7x28 pistol 5d3eb3b0a4b93615055e84d2
Handgun 14238   FN Five-seveN MK2 5.7x28 pistol (FDE)   5d67abc1a4b93614ec50137f
Handgun 7408    Colt M45A1 .45 ACP pistol       5f36a0e5fbf956000b716b65
Handgun 4189    TT-33 7.62x25 TT pistol 571a12c42459771f627b58a0
Handgun 10437   Yarygin MP-443 "Grach" 9x19 pistol      576a581d2459771e7b1bc4f1
Handgun 8517    Makarov PM (t) 9x18PM pistol    579204f224597773d619e051
Handgun 9500    HK USP .45 ACP pistol   6193a720f8ee7e52e42109ed
Handgun 15225   Glock 18C 9x19 machine pistol   5b1fa9b25acfc40018633c01
Handgun 11630   APB 9x18PM silenced machine pistol      5abccb7dd8ce87001773e277
Handgun 5408    Colt M1911A1 .45 ACP pistol     5e81c3cbac2bb513793cdc75
Handgun 7100    Lebedev PL-15 9x19 pistol       602a9740da11d6478d5a06dc
Handgun 19292   Serdyukov SR-1MP Gyurza 9x21 pistol     59f98b4986f7746f546d2cef
Handgun 8200    Glock 19X 9x19 pistol   63088377b5cd696784087147
Revolver        30443   RSh-12 12.7x55 revolver 633ec7c2a6918cb895019c6c
Revolver        5800    Chiappa Rhino 200DS 9x19 revolver       624c2e8614da335f1e034d8c
Revolver        10443   Chiappa Rhino 50DS .357 revolver        61a4c8884f95bc3b2c5dc96f
Revolver        185000  Milkor M32A1 MSGL 40mm grenade launcher 6275303a9f372d6ea97f9ec7
Revolver        9600    MTs-255-12 12ga shotgun 60db29ce99594040e04c4a27
Shotgun 14102   Benelli M3 Super 90 dual-mode 12ga shotgun      6259b864ebedf17603599e88
Shotgun 7800    MP-18 7.62x54R single-shot rifle        61f7c9e189e6fb1a5e3ea78d
Shotgun 14443   MP-133 12ga pump-action shotgun 54491c4f4bdc2db1078b4568
Shotgun 14981   MP-153 12ga semi-automatic shotgun      56dee2bdd2720bc8328b4567
Shotgun 5800    MP-43-1C 12ga double-barrel shotgun     5580223e4bdc2d1c128b457f
Shotgun 18900   MP-155 12ga semi-automatic shotgun      606dae0ab0e443224b421bb7
Shotgun 14402   Mossberg 590A1 12ga pump-action shotgun 5e870397991fd70db46995c8
Shotgun 15202   Remington Model 870 12ga pump-action shotgun    5a7828548dc32e5a9c28b516
Shotgun 18402   TOZ KS-23M 23x75mm pump-action shotgun  5e848cc2988a8701445df1e8
Shotgun 16517   Saiga 12ga ver.10 12/76 semi-automatic shotgun  576165642459773c7a400233
Shotgun 3526    TOZ-106 20ga bolt-action shotgun        5a38e6bac4a2826c6e06d79b
SMG     24460   PP-9 "Klin" 9x18PMM submachine gun      57f4c844245977379d5c14d1
SMG     12132   HK MP5 9x19 submachine gun (Navy 3 Round Burst) 5926bb2186f7744b1c6c6e60
SMG     45230   HK MP7A2 4.6x30 submachine gun  5bd70322209c4d00d7167b8f
SMG     10251   PPSh-41 7.62x25 submachine gun  5ea03f7400685063ec28bfa8
SMG     31650   TDI KRISS Vector Gen.2 .45 ACP submachine gun   5fb64bc92b1b027b1f50bcf2
SMG     12500   Soyuz-TM STM-9 Gen.2 9x19 carbine       60339954d62c9b14ed777c06
SMG     27800   TDI KRISS Vector Gen.2 9x19 submachine gun      5fc3f2d5900b1d5091531e57
SMG     44288   HK MP7A1 4.6x30 submachine gun  5ba26383d4351e00334c93d9
SMG     18907   SIG MPX 9x19 submachine gun     58948c8e86f77409493f7266
SMG     31000   SR-2M "Veresk" 9x21 submachine gun      62e14904c2699c0ec93adc47
SMG     9500    HK MP5K 9x19 submachine gun     5d2f0d8048f0356c925bc3b0
SMG     18846   PP-91 "Kedr" 9x18PM submachine gun      57d14d2524597714373db789
SMG     18500   B&T MP9-N 9x19 submachine gun   5de7bd7bfd6b4e6e2276dc25
SMG     20238   PP-91-01 "Kedr-B" 9x18PM submachine gun 57f3c6bd24597738e730fa2f
SMG     45200   FN P90 5.7x28 submachine gun    5cc82d76e24e8d00134b4b83
SMG     14751   PP-19-01 "Vityaz" 9x19 submachine gun   59984ab886f7743e98271174
